Request: https://finance.yahoo.com/quote/MSFT/financials
Error: Failed with: 301
         461229 function calls (437349 primitive calls) in 0.748 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 selector_events.py:53(BaseSelectorEventLoop)
        1    0.000    0.000    0.002    0.002 pretty.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
        5    0.000    0.000    0.000    0.000 parse.py:845(__getattr__)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
       35    0.000    0.000    0.000    0.000 typing.py:1569(<genexpr>)
        1    0.000    0.000    0.000    0.000 _urls.py:15(URL)
        1    0.000    0.000    0.000    0.000 _html5lib.py:1(<module>)
      123    0.000    0.000    0.000    0.000 enum.py:251(__init__)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        1    0.000    0.000    0.013    0.013 css_parser.py:326(__init__)
        6    0.000    0.000    0.000    0.000 _connection.py:260(_server_switch_event)
    16/10    0.000    0.000    0.000    0.000 typing.py:237(_type_repr)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
       30    0.000    0.000    0.000    0.000 _policybase.py:209(header_max_count)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       61    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:997(exec_module)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
        7    0.000    0.000    0.000    0.000 inspect.py:2146(_signature_is_builtin)
        5    0.000    0.000    0.001    0.000 _client.py:152(__iter__)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1247(dataclass)
       23    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
       14    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        6    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
        4    0.000    0.000    0.000    0.000 <frozen os>:709(__getitem__)
        1    0.000    0.000    0.000    0.000 _abnf.py:1(<module>)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:1022(__iter__)
        2    0.000    0.000    0.000    0.000 _client.py:77(_port_or_default)
        1    0.000    0.000    0.000    0.000 futures.py:30(Future)
        1    0.000    0.000    0.000    0.000 calendar.py:94(_localized_month)
        1    0.000    0.000    0.000    0.000 _tempfile.py:220(SpooledTemporaryFile)
      112    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        1    0.000    0.000    0.000    0.000 _client.py:83(_same_origin)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 functools.py:730(_compose_mro)
       23    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
        2    0.000    0.000    0.000    0.000 interfaces.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing.py:1466(__init__)
        1    0.000    0.000    0.000    0.000 request.py:313(Request)
        1    0.000    0.000    0.000    0.000 _models.py:771(has_redirect_location)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
        1    0.000    0.000    0.010    0.010 to_thread.py:1(<module>)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:728(runtime_checkable)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _connection.py:84(_keep_alive)
        1    0.000    0.000    0.000    0.000 _models.py:139(Headers)
        1    0.000    0.000    0.001    0.001 message.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        3    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1266(ZipFile)
       12    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        1    0.000    0.000    0.000    0.000 idna.py:1(<module>)
       64    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.002    0.002 _adapters.py:144(_reader)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 default.py:221(__exit__)
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        1    0.000    0.000    0.000    0.000 _impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection_pool.py:128(create_connection)
        1    0.000    0.000    0.000    0.000 models.py:13(CharsetMatch)
        1    0.000    0.000    0.000    0.000 ssl.py:1172(send)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.000    0.000 subprocess.py:695(_use_posix_spawn)
       76    0.000    0.000    0.000    0.000 dataclasses.py:1142(<genexpr>)
        7    0.000    0.000    0.000    0.000 inspect.py:2488(_descriptor_get)
        7    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
       10    0.000    0.000    0.000    0.000 _receivebuffer.py:60(__len__)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        7    0.000    0.000    0.000    0.000 inspect.py:3093(replace)
       18    0.000    0.000    0.000    0.000 enum.py:828(__members__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1227(deepvalues)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:601(__init__)
        7    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
        1    0.000    0.000    0.000    0.000 css_match.py:432(Inputs)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        2    0.000    0.000    0.000    0.000 message.py:150(__init__)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
        5    0.000    0.000    0.000    0.000 element.py:84(__getattr__)
        2    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        1    0.000    0.000    0.000    0.000 readers.py:17(__init__)
       16    0.000    0.000    0.000    0.000 inspect.py:1465(repl)
        1    0.000    0.000    0.001    0.001 parse.py:1120(_splithost)
        6    0.000    0.000    0.000    0.000 default.py:95(map_httpcore_exceptions)
        1    0.000    0.000    0.000    0.000 wsgi.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _common.py:51(files)
        1    0.000    0.000    0.000    0.000 locks.py:1(<module>)
       14    0.000    0.000    0.000    0.000 _connection.py:217(our_state)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
        5    0.000    0.000    0.000    0.000 typing.py:521(__getitem__)
       26    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 sslproto.py:263(SSLProtocol)
        1    0.000    0.000    0.000    0.000 _fileio.py:38(AsyncFile)
        5    0.000    0.000    0.000    0.000 _receivebuffer.py:57(__bool__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        1    0.000    0.000    0.054    0.054 css.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 _connection.py:235(start_next_cycle)
        1    0.000    0.000    0.000    0.000 anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:517(family)
        2    0.000    0.000    0.000    0.000 http2.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:1228(__bool__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1246(CookieJar)
        1    0.000    0.000    0.002    0.002 staggered.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        1    0.000    0.000    0.000    0.000 queues.py:21(Queue)
       78    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       15    0.000    0.000    0.000    0.000 _util.py:127(bytesify)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
       37    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _models.py:441(_prepare)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        4    0.000    0.000    0.000    0.000 parse.py:692(unquote)
        9    0.000    0.000    0.000    0.000 __init__.py:183(__new__)
        2    0.000    0.000    0.000    0.000 functools.py:902(wrapper)
       26    0.000    0.000    0.000    0.000 typing.py:1097(<genexpr>)
        1    0.000    0.000    0.531    0.531 _client.py:771(request)
        1    0.000    0.000    0.000    0.000 request.py:1695(URLopener)
       21    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 default.py:130(close)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.000    0.000 connection_pool.py:347(close)
        1    0.000    0.000    0.000    0.000 _state.py:250(__init__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:48(__init__)
        4    0.000    0.000    0.000    0.000 _urls.py:168(host)
        5    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
       24    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        3    0.000    0.000    0.000    0.000 _connection.py:517(send)
        3    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
        1    0.000    0.000    0.002    0.002 _common.py:107(from_package)
       14    0.000    0.000    0.000    0.000 dataclasses.py:349(__set_name__)
        2    0.000    0.000    0.000    0.000 _decoders.py:233(__init__)
        1    0.000    0.000    0.000    0.000 http11.py:274(has_expired)
        1    0.000    0.000    0.000    0.000 _deprecation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _auth.py:62(sync_auth_flow)
        2    0.000    0.000    0.000    0.000 socks_proxy.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _client.py:1275(__enter__)
       19    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
        1    0.000    0.000    0.000    0.000 _utils.py:30(get_environment_proxies)
        1    0.000    0.000    0.000    0.000 constants.py:38(_SendfileMode)
        1    0.000    0.000    0.000    0.000 _typedattr.py:1(<module>)
      2/1    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:691(DetectsXMLParsedAsHTML)
        1    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 feedparser.py:134(FeedParser)
        1    0.000    0.000    0.000    0.000 parse.py:1078(unwrap)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        9    0.000    0.000    0.000    0.000 _decoders.py:237(decode)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _writers.py:22(write_headers)
        1    0.000    0.000    0.000    0.000 _subprocesses.py:10(Process)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
        1    0.000    0.000    0.000    0.000 _models.py:321(__init__)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
        1    0.000    0.000    0.000    0.000 css_match.py:535(CSSMatch)
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        6    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        1    0.000    0.000    0.002    0.002 _adapters.py:28(get_resource_reader)
        8    0.000    0.000    0.000    0.000 _trace.py:55(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:1441(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
       79    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:443(__init__)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:884(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:2140(runtime_checkable)
        3    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 _state.py:249(ConnectionState)
        3    0.000    0.000    0.000    0.000 typing.py:1636(__hash__)
        1    0.000    0.000    0.000    0.000 threading.py:1045(_set_tstate_lock)
        4    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _models.py:876(read)
        4    0.000    0.000    0.000    0.000 _deprecation.py:22(_deprecated_alias)
        1    0.000    0.000    0.000    0.000 __init__.py:189(Path)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:675(__hash__)
        1    0.000    0.000    0.000    0.000 css.py:44(CSS)
        1    0.000    0.000    0.000    0.000 _headers.py:123(raw_items)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
       25    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 typing.py:1603(__repr__)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _client.py:424(_merge_headers)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
        1    0.000    0.000    0.054    0.054 _client.py:718(_init_transport)
        1    0.000    0.000    0.000    0.000 socket.py:501(close)
        1    0.000    0.000    0.000    0.000 base_futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
       25    0.000    0.000    0.000    0.000 inspect.py:378(isfunction)
        2    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 trsock.py:4(TransportSocket)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        2    0.000    0.000    0.000    0.000 connection.py:192(is_idle)
       11    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
       15    0.000    0.000    0.000    0.000 ssl.py:937(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 _synchronization.py:493(CapacityLimiter)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
       14    0.000    0.000    0.000    0.000 _deprecation.py:66(_deprecated)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
        2    0.000    0.000    0.000    0.000 threading.py:616(set)
        3    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 ssl.py:441(_encode_hostname)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
       27    0.000    0.000    0.000    0.000 typing.py:1626(<genexpr>)
       13    0.000    0.000    0.000    0.000 typing.py:993(_is_typevar_like)
        4    0.000    0.000    0.000    0.000 <frozen os>:791(encode)
        4    0.000    0.000    0.000    0.000 _urlparse.py:482(percent_encoded)
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        5    0.000    0.000    0.000    0.000 _urls.py:126(scheme)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 functools.py:772(_find_impl)
        1    0.000    0.000    0.000    0.000 traceback.py:248(FrameSummary)
       24    0.000    0.000    0.000    0.000 dataclasses.py:372(__init__)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        2    0.000    0.000    0.000    0.000 inspect.py:391(_has_code_flag)
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
        7    0.000    0.000    0.000    0.000 _headers.py:119(__getitem__)
        1    0.000    0.000    0.000    0.000 sync.py:141(close)
        1    0.000    0.000    0.000    0.000 _connection.py:353(trailing_data)
        1    0.000    0.000    0.000    0.000 _client.py:305(headers)
        7    0.000    0.000    0.000    0.000 inspect.py:2160(_signature_is_functionlike)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _urls.py:420(QueryParams)
        2    0.000    0.000    0.000    0.000 http11.py:36(HTTPConnectionState)
        1    0.000    0.000    0.000    0.000 memory.py:190(MemoryObjectSendStream)
        1    0.000    0.000    0.000    0.000 tempfile.py:999(TemporaryDirectory)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 _urls.py:425(__init__)
        8    0.000    0.000    0.000    0.000 typing.py:1625(_value_and_type_iter)
       11    0.000    0.000    0.000    0.000 ssl.py:1082(_checkClosed)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        4    0.000    0.000    0.000    0.000 _synchronization.py:271(__exit__)
        1    0.000    0.000    0.000    0.000 _events.py:40(Request)
        1    0.000    0.000    0.000    0.000 from_thread.py:145(BlockingPortal)
        3    0.000    0.000    0.000    0.000 _synchronization.py:247(__exit__)
        1    0.000    0.000    0.000    0.000 formatter.py:10(Formatter)
        1    0.000    0.000    0.000    0.000 _client.py:413(_merge_cookies)
        1    0.000    0.000    0.000    0.000 element.py:1274(NavigableString)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        1    0.000    0.000    0.000    0.000 css_match.py:1562(SoupSieve)
        2    0.000    0.000    0.000    0.000 sync.py:121(__init__)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
        1    0.000    0.000    0.000    0.000 http11.py:43(HTTP11Connection)
       15    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 _synchronization.py:607(CapacityLimiterAdapter)
        1    0.000    0.000    0.001    0.001 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:47(ReceiveBuffer)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        7    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       18    0.000    0.000    0.000    0.000 _deprecation.py:51(_deprecated_function_alias)
        1    0.000    0.000    0.000    0.000 _auth.py:175(DigestAuth)
        1    0.000    0.000    0.000    0.000 readers.py:58(MultiplexedPath)
        5    0.000    0.000    0.000    0.000 typing_extensions.py:664(__eq__)
        2    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        1    0.000    0.000    0.000    0.000 _models.py:1079(Cookies)
       14    0.000    0.000    0.000    0.000 typing.py:2182(cast)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        5    0.000    0.000    0.000    0.000 functools.py:839(_is_union_type)
        1    0.000    0.000    0.000    0.000 _main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2165(IPv6Interface)
        1    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        2    0.000    0.000    0.000    0.000 threading.py:588(__init__)
        1    0.000    0.000    0.000    0.000 lowlevel.py:77(_NoValueSet)
        1    0.000    0.000    0.000    0.000 http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.000    0.000 css_types.py:34(Immutable)
       31    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        3    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 _state.py:356(start_next_cycle)
       15    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        2    0.000    0.000    0.000    0.000 _synchronization.py:240(__init__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:358(__exit__)
        1    0.000    0.000    0.000    0.000 _models.py:328(__delitem__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:874(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 format_helpers.py:1(<module>)
       21    0.000    0.000    0.000    0.000 inspect.py:302(isclass)
        1    0.000    0.000    0.000    0.000 __init__.py:839(ZipExtFile)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 connection.py:187(has_expired)
        1    0.000    0.000    0.000    0.000 _utils.py:120(URLPattern)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        3    0.000    0.000    0.000    0.000 _urlparse.py:422(validate_path)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 parser.py:62(HTMLParser)
       24    0.000    0.000    0.000    0.000 dataclasses.py:433(<genexpr>)
        2    0.000    0.000    0.000    0.000 _config.py:86(__init__)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        4    0.000    0.000    0.000    0.000 _synchronization.py:267(__enter__)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        1    0.000    0.000    0.531    0.531 _client.py:1036(get)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:48(__init__)
        2    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
        1    0.000    0.000    0.000    0.000 _headers.py:77(Headers)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _synchronization.py:243(__enter__)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 lowlevel.py:90(RunVar)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 connection_pool.py:18(__init__)
        2    0.000    0.000    0.000    0.000 contextlib.py:305(asynccontextmanager)
        1    0.000    0.000    0.000    0.000 coroutines.py:1(<module>)
        1    0.000    0.000    0.001    0.001 error.py:1(<module>)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        5    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
       16    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        1    0.000    0.000    0.000    0.000 _testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 threads.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _synchronization.py:281(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:470(CompletedProcess)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection.py:38(HTTPConnection)
       10    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        6    0.000    0.000    0.000    0.000 functools.py:843(_is_valid_dispatch_type)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tasks.py:20(CancelScope)
        1    0.000    0.000    0.000    0.000 typing.py:1766(_no_init_or_replace_init)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 __init__.py:1529(info)
        1    0.000    0.000    0.000    0.000 memory.py:48(MemoryObjectStreamState)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1420(IPv4Interface)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        1    0.000    0.000    0.000    0.000 _tasks.py:37(TaskGroup)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        8    0.000    0.000    0.000    0.000 _trace.py:49(__enter__)
        8    0.000    0.000    0.000    0.000 _exceptions.py:366(request_context)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 _synchronization.py:260(Condition)
        1    0.000    0.000    0.000    0.000 request.py:935(AbstractBasicAuthHandler)
        2    0.000    0.000    0.000    0.000 _models.py:167(__eq__)
        1    0.000    0.000    0.000    0.000 parse.py:715(parse_qs)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        1    0.000    0.000    0.000    0.000 _signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:254(close)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 tls.py:33(TLSAttribute)
        1    0.000    0.000    0.000    0.000 connection.py:39(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 tls.py:61(TLSStream)
        4    0.000    0.000    0.000    0.000 typing.py:2314(_strip_annotations)
       44    0.000    0.000    0.000    0.000 inspect.py:2804(kind)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
        1    0.000    0.000    0.000    0.000 _common.py:80(_)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        1    0.000    0.000    0.000    0.000 from_thread.py:398(BlockingPortalProvider)
        1    0.000    0.000    0.000    0.000 base_events.py:276(Server)
        1    0.000    0.000    0.000    0.000 ssl.py:677(verify_mode)
        1    0.000    0.000    0.000    0.000 unix_events.py:460(_UnixReadPipeTransport)
        2    0.000    0.000    0.000    0.000 _urls.py:307(is_absolute_url)
        1    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
       15    0.000    0.000    0.000    0.000 typing.py:781(<genexpr>)
